52, -1.39626, 0, -2.18166
52, -1.39626, 0, -2.18166
52, -1.39541, 0, -2.18166
52, -1.39339, 0, -2.18166
52, -1.39095, -0, -2.18166
52, -1.38646, -0, -2.18167
52, -1.38186, -0, -2.18167
52, -1.37518, -0, -2.18168
52, -1.36814, -0, -2.18169
52, -1.36024, -0, -2.18171
52, -1.35153, -1e-06, -2.18173
52, -1.34303, -1e-06, -2.18176
52, -1.3308, -2e-06, -2.18181
52, -1.32099, -3e-06, -2.18186
52, -1.30948, -4e-06, -2.18192
52, -1.29739, -6e-06, -2.182
52, -1.28474, -8e-06, -2.18209
52, -1.2729, -1.1e-05, -2.18218
52, -1.25791, -1.6e-05, -2.18231
52, -1.24523, -2e-05, -2.18242
52, -1.23073, -2.6e-05, -2.18257
52, -1.21584, -3.3e-05, -2.18273
52, -1.20058, -4.2e-05, -2.18291
52, -1.18339, -5.3e-05, -2.18313
52, -1.16904, -6.4e-05, -2.18332
52, -1.15119, -8e-05, -2.18357
52, -1.13467, -9.5e-05, -2.18382
52, -1.11959, -0.000112, -2.18406
52, -1.10091, -0.000134, -2.18437
52, -1.08371, -0.000156, -2.18467
52, -1.06631, -0.000181, -2.18498
52, -1.04875, -0.000209, -2.18531
52, -1.03103, -0.000239, -2.18566
52, -1.01317, -0.000272, -2.18602
52, -0.995192, -0.000308, -2.1864
52, -0.978914, -0.000342, -2.18675
52, -0.958913, -0.000387, -2.18719
52, -0.942473, -0.000427, -2.18756
52, -0.922301, -0.000479, -2.18804
52, -0.905742, -0.000524, -2.18843
52, -0.887296, -0.000576, -2.18888
52, -0.868812, -0.000631, -2.18934
52, -0.850299, -0.00069, -2.18981
52, -0.829911, -0.000757, -2.19034
52, -0.81322, -0.000814, -2.19078
52, -0.792818, -0.000887, -2.19133
52, -0.774276, -0.000957, -2.19184
52, -0.757599, -0.001021, -2.1923
52, -0.73724, -0.001102, -2.19286
52, -0.71876, -0.001179, -2.19339
52, -0.700313, -0.001257, -2.19391
52, -0.681906, -0.001338, -2.19444
52, -0.663544, -0.001421, -2.19498
52, -0.647061, -0.001497, -2.19546
52, -0.6288, -0.001583, -2.19599
52, -0.610599, -0.001671, -2.19653
52, -0.590652, -0.00177, -2.19713
52, -0.574393, -0.001851, -2.19761
52, -0.556397, -0.001943, -2.19815
52, -0.538477, -0.002037, -2.19869
52, -0.520636, -0.002131, -2.19923
52, -0.499337, -0.002245, -2.19986
52, -0.483443, -0.002331, -2.20034
52, -0.467621, -0.002418, -2.20082
52, -0.450129, -0.002515, -2.20134
52, -0.430995, -0.002622, -2.20192
52, -0.415427, -0.002709, -2.20238
52, -0.398222, -0.002807, -2.20289
52, -0.381118, -0.002904, -2.2034
52, -0.359034, -0.00303, -2.20405
52, -0.343848, -0.003117, -2.2045
52, -0.330421, -0.003195, -2.20489
52, -0.313733, -0.003291, -2.20537
52, -0.297153, -0.003386, -2.20585
52, -0.274125, -0.003518, -2.2065
52, -0.264321, -0.003574, -2.20678
52, -0.244835, -0.003686, -2.20732
52, -0.231934, -0.003759, -2.20768
52, -0.214312, -0.003859, -2.20816
52, -0.198412, -0.003949, -2.20859
52, -0.182625, -0.004037, -2.20902
52, -0.166954, -0.004124, -2.20943
52, -0.151397, -0.004209, -2.20983
52, -0.135955, -0.004293, -2.21023
52, -0.120629, -0.004376, -2.21062
52, -0.105419, -0.004456, -2.211
52, -0.091829, -0.004528, -2.21133
52, -0.075347, -0.004613, -2.21173
52, -0.061966, -0.004681, -2.21205
52, -0.04574, -0.004763, -2.21243
52, -0.032568, -0.004827, -2.21273
52, -0.016597, -0.004905, -2.21308
52, -0.002199, -0.004973, -2.2134
52, 0.012082, -0.005039, -2.21371
52, 0.026249, -0.005103, -2.214
52, 0.0403, -0.005166, -2.21429
52, 0.054236, -0.005226, -2.21457
52, 0.068057, -0.005284, -2.21484
52, 0.083129, -0.005346, -2.21513
52, 0.094003, -0.005389, -2.21533
52, 0.110179, -0.005451, -2.21562
52, 0.122204, -0.005496, -2.21583
52, 0.135458, -0.005544, -2.21605
52, 0.1486, -0.00559, -2.21627
52, 0.160333, -0.005629, -2.21645
52, 0.17455, -0.005675, -2.21667
52, 0.187359, -0.005715, -2.21686
52, 0.198793, -0.005749, -2.21703
52, 0.211394, -0.005784, -2.2172
52, 0.223886, -0.005818, -2.21737
52, 0.236269, -0.00585, -2.21752
52, 0.248545, -0.005879, -2.21767
52, 0.261925, -0.00591, -2.21782
52, 0.273977, -0.005935, -2.21796
52, 0.285923, -0.005958, -2.21808
52, 0.297765, -0.00598, -2.2182
52, 0.309502, -0.006, -2.2183
52, 0.321135, -0.006017, -2.21841
52, 0.332666, -0.006033, -2.2185
52, 0.342956, -0.006046, -2.21858
52, 0.354293, -0.006058, -2.21866
52, 0.365529, -0.006069, -2.21873
52, 0.377773, -0.006079, -2.2188
52, 0.387701, -0.006085, -2.21885
52, 0.398639, -0.00609, -2.2189
52, 0.410557, -0.006094, -2.21895
52, 0.420221, -0.006096, -2.21899
52, 0.432985, -0.006097, -2.21903
52, 0.442467, -0.006095, -2.21905
52, 0.452912, -0.006093, -2.21907
52, 0.4612, -0.006089, -2.21908
52, 0.473521, -0.006083, -2.21909
