52, -1.39626, 0, -2.18167
52, -1.39626, 0, -2.18167
52, -1.39555, 0, -2.1817
52, -1.39365, 0, -2.18172
52, -1.3906, 0, -2.18175
52, -1.38347, 0, -2.18178
52, -1.38347, 0, -2.18178
52, -1.37301, 0, -2.18182
52, -1.36397, 1e-06, -2.18186
52, -1.35458, 1e-06, -2.18189
52, -1.35458, 1e-06, -2.18189
52, -1.33824, 1e-06, -2.18194
52, -1.32877, 1e-06, -2.18197
52, -1.31991, 1e-06, -2.18199
52, -1.30828, 1e-06, -2.18202
52, -1.29357, 1e-06, -2.18206
52, -1.28201, 1e-06, -2.18209
52, -1.26868, 1e-06, -2.18212
52, -1.25488, 1e-06, -2.18215
52, -1.24063, 1e-06, -2.18219
52, -1.22596, 1e-06, -2.18222
52, -1.21243, 1e-06, -2.18225
52, -1.19551, 1e-06, -2.18228
52, -1.18135, 0, -2.18231
52, -1.16372, 0, -2.18235
52, -1.14738, 0, -2.18238
52, -1.13078, 0, -2.18241
52, -1.11394, -0, -2.18244
52, -1.0986, -0, -2.18247
52, -1.07963, -0, -2.1825
52, -1.06393, -0, -2.18253
52, -1.04457, -0, -2.18256
52, -1.02681, -1e-06, -2.18258
52, -1.00892, -1e-06, -2.18261
52, -0.990905, -1e-06, -2.18264
52, -0.972786, -1e-06, -2.18266
52, -0.954576, -1e-06, -2.18268
52, -0.936288, -1e-06, -2.1827
52, -0.917932, -1e-06, -2.18272
52, -0.899521, -1e-06, -2.18274
52, -0.882912, -1e-06, -2.18276
52, -0.862576, -1e-06, -2.18278
52, -0.845914, -1e-06, -2.18279
52, -0.827385, -1e-06, -2.18281
52, -0.80885, -1e-06, -2.18282
52, -0.790314, -0, -2.18283
52, -0.771787, -0, -2.18284
52, -0.751426, -0, -2.18285
52, -0.73294, -0, -2.18286
52, -0.712639, 0, -2.18287
52, -0.697901, 0, -2.18288
52, -0.677682, 0, -2.18288
52, -0.661182, 1e-06, -2.18289
52, -0.641073, 1e-06, -2.18289
52, -0.622852, 1e-06, -2.18289
52, -0.606506, 1e-06, -2.18289
52, -0.5866, 1e-06, -2.18289
52, -0.570377, 2e-06, -2.18289
52, -0.550631, 2e-06, -2.18289
52, -0.534544, 2e-06, -2.18289
52, -0.514972, 2e-06, -2.18288
52, -0.497268, 2e-06, -2.18288
52, -0.47965, 3e-06, -2.18288
52, -0.462122, 3e-06, -2.18287
52, -0.444687, 3e-06, -2.18286
52, -0.427347, 3e-06, -2.18285
52, -0.410103, 4e-06, -2.18285
52, -0.391249, 4e-06, -2.18284
52, -0.375914, 4e-06, -2.18283
52, -0.358973, 4e-06, -2.18282
52, -0.342136, 4e-06, -2.18281
52, -0.325405, 5e-06, -2.1828
52, -0.310438, 5e-06, -2.18279
52, -0.292265, 5e-06, -2.18277
52, -0.277494, 5e-06, -2.18276
52, -0.259562, 5e-06, -2.18275
52, -0.24499, 6e-06, -2.18274
52, -0.227303, 6e-06, -2.18272
52, -0.211343, 6e-06, -2.18271
52, -0.197075, 6e-06, -2.1827
52, -0.181331, 6e-06, -2.18268
52, -0.164144, 6e-06, -2.18267
52, -0.14864, 6e-06, -2.18265
52, -0.134784, 7e-06, -2.18264
52, -0.117977, 7e-06, -2.18262
52, -0.104329, 7e-06, -2.18261
52, -0.086278, 7e-06, -2.18259
52, -0.074337, 7e-06, -2.18258
52, -0.058039, 7e-06, -2.18256
52, -0.044808, 7e-06, -2.18255
52, -0.030217, 7e-06, -2.18253
52, -0.0143, 7e-06, -2.18251
52, 4.9e-05, 7e-06, -2.1825
52, 0.012864, 7e-06, -2.18248
52, 0.026994, 7e-06, -2.18247
52, 0.041009, 7e-06, -2.18245
52, 0.05491, 7e-06, -2.18243
52, 0.070069, 7e-06, -2.18242
52, 0.083731, 8e-06, -2.1824
52, 0.097279, 8e-06, -2.18238
52, 0.110714, 8e-06, -2.18237
52, 0.124038, 8e-06, -2.18235
52, 0.137249, 8e-06, -2.18234
52, 0.150349, 8e-06, -2.18232
52, 0.163337, 7e-06, -2.1823
52, 0.174933, 7e-06, -2.18229
52, 0.190255, 7e-06, -2.18227
52, 0.200383, 7e-06, -2.18226
52, 0.214194, 7e-06, -2.18224
52, 0.225398, 7e-06, -2.18223
52, 0.237743, 7e-06, -2.18221
52, 0.252417, 7e-06, -2.18219
52, 0.262115, 7e-06, -2.18218
52, 0.275339, 7e-06, -2.18217
52, 0.288436, 7e-06, -2.18215
52, 0.299057, 7e-06, -2.18214
52, 0.310761, 7e-06, -2.18212
52, 0.322362, 7e-06, -2.18211
52, 0.332715, 7e-06, -2.1821
52, 0.344122, 7e-06, -2.18208
52, 0.357677, 7e-06, -2.18207
52, 0.366634, 7e-06, -2.18206
52, 0.378846, 7e-06, -2.18204
52, 0.388748, 7e-06, -2.18203
52, 0.399658, 6e-06, -2.18202
52, 0.41047, 6e-06, -2.182
52, 0.421186, 6e-06, -2.18199
52, 0.431805, 6e-06, -2.18198
52, 0.44233, 6e-06, -2.18197
52, 0.453797, 6e-06, -2.18195
52, 0.464124, 6e-06, -2.18194
52, 0.474358, 6e-06, -2.18193
52, 0.484499, 6e-06, -2.18192
52, 0.494549, 6e-06, -2.18191
52, 0.504508, 6e-06, -2.1819
52, 0.514377, 6e-06, -2.18189
52, 0.523183, 5e-06, -2.18188
52, 0.533848, 5e-06, -2.18187
52, 0.542495, 5e-06, -2.18186
52, 0.55202, 5e-06, -2.18185
52, 0.561458, 5e-06, -2.18184
52, 0.57081, 5e-06, -2.18183
52, 0.580077, 5e-06, -2.18182
52, 0.58926, 5e-06, -2.18181
52, 0.599264, 5e-06, -2.1818
52, 0.608271, 5e-06, -2.18179
52, 0.617196, 5e-06, -2.18178
52, 0.62604, 4e-06, -2.18177
52, 0.634803, 4e-06, -2.18176
52, 0.643485, 4e-06, -2.18176
52, 0.652088, 4e-06, -2.18175
52, 0.660612, 4e-06, -2.18174
52, 0.669058, 4e-06, -2.18173
52, 0.677427, 4e-06, -2.18173
52, 0.684893, 4e-06, -2.18172
52, 0.693116, 4e-06, -2.18171
52, 0.702075, 4e-06, -2.1817
52, 0.71014, 4e-06, -2.1817
52, 0.717335, 4e-06, -2.18169
52, 0.726049, 4e-06, -2.18168
52, 0.733893, 3e-06, -2.18168
52, 0.740892, 3e-06, -2.18167
52, 0.749367, 3e-06, -2.18166
52, 0.756237, 3e-06, -2.18166
52, 0.763804, 3e-06, -2.18165
52, 0.772046, 3e-06, -2.18165
52, 0.778728, 3e-06, -2.18164
52, 0.78682, 3e-06, -2.18163
52, 0.794104, 3e-06, -2.18163
52, 0.800603, 3e-06, -2.18162
52, 0.809183, 3e-06, -2.18162
52, 0.814851, 3e-06, -2.18161
52, 0.821876, 3e-06, -2.18161
52, 0.828837, 3e-06, -2.18161
52, 0.83642, 3e-06, -2.1816
52, 0.842566, 3e-06, -2.1816
52, 0.850009, 2e-06, -2.18159
52, 0.856042, 2e-06, -2.18159
52, 0.864008, 2e-06, -2.18158
52, 0.869924, 2e-06, -2.18158
52, 0.87644, 2e-06, -2.18158
52, 0.882896, 2e-06, -2.18157
52, 0.889292, 2e-06, -2.18157
52, 0.895629, 2e-06, -2.18156
52, 0.901907, 2e-06, -2.18156
52, 0.908127, 2e-06, -2.18156
52, 0.914289, 2e-06, -2.18155
52, 0.920394, 2e-06, -2.18155
52, 0.926442, 2e-06, -2.18155
52, 0.932435, 2e-06, -2.18155
52, 0.93778, 2e-06, -2.18154
52, 0.943667, 2e-06, -2.18154
52, 0.9495, 2e-06, -2.18154
52, 0.955279, 2e-06, -2.18153
52, 0.961004, 2e-06, -2.18153
52, 0.966676, 2e-06, -2.18153
52, 0.972854, 2e-06, -2.18153
52, 0.978969, 2e-06, -2.18153
52, 0.983926, 2e-06, -2.18152
52, 0.989385, 2e-06, -2.18152
52, 0.994793, 1e-06, -2.18152
52, 1.00015, 1e-06, -2.18152
52, 1.00546, 1e-06, -2.18152
52, 1.01072, 1e-06, -2.18151
52, 1.01645, 1e-06, -2.18151
52, 1.02109, 1e-06, -2.18151
52, 1.0257, 1e-06, -2.18151
52, 1.03077, 1e-06, -2.18151
52, 1.03579, 1e-06, -2.18151
52, 1.04077, 1e-06, -2.18151
52, 1.0457, 1e-06, -2.1815
52, 1.05107, 1e-06, -2.1815
52, 1.05542, 1e-06, -2.1815
52, 1.0607, 1e-06, -2.1815
52, 1.06591, 1e-06, -2.1815
52, 1.07014, 1e-06, -2.1815
52, 1.07527, 1e-06, -2.1815
52, 1.07942, 1e-06, -2.1815
52, 1.08399, 1e-06, -2.18149
52, 1.08852, 1e-06, -2.18149
52, 1.09301, 1e-06, -2.18149
52, 1.09701, 1e-06, -2.18149
52, 1.10142, 1e-06, -2.18149
52, 1.10579, 1e-06, -2.18149
52, 1.11011, 1e-06, -2.18149
52, 1.1144, 1e-06, -2.18149
52, 1.11864, 1e-06, -2.18149
52, 1.12285, 1e-06, -2.18149
52, 1.12743, 1e-06, -2.18149
52, 1.13156, 1e-06, -2.18149
52, 1.13565, 1e-06, -2.18149
52, 1.1397, 1e-06, -2.18149
52, 1.14371, 1e-06, -2.18149
52, 1.14729, 1e-06, -2.18149
52, 1.15123, 1e-06, -2.18149
52, 1.15552, 1e-06, -2.18149
52, 1.15939, 1e-06, -2.18149
52, 1.16321, 1e-06, -2.18149
52, 1.16663, 1e-06, -2.18149
52, 1.17039, 1e-06, -2.18149
52, 1.17449, 1e-06, -2.18149
52, 1.17781, 1e-06, -2.18149
52, 1.18146, 1e-06, -2.18149
52, 1.18509, 1e-06, -2.18149
52, 1.18903, 1e-06, -2.18149
52, 1.19259, 1e-06, -2.18149
52, 1.19575, 1e-06, -2.18149
52, 1.19959, 1e-06, -2.18149
52, 1.20305, 1e-06, -2.18149
52, 1.20647, 1e-06, -2.18149
52, 1.20986, 1e-06, -2.18149
52, 1.21322, 1e-06, -2.18149
52, 1.21655, 1e-06, -2.18149
52, 1.21984, 1e-06, -2.18149
52, 1.22311, 1e-06, -2.18149
52, 1.22634, 1e-06, -2.18149
52, 1.22923, 0, -2.18149
52, 1.23241, 0, -2.18149
52, 1.23556, 0, -2.18149
52, 1.23868, 0, -2.18149
52, 1.24177, 0, -2.18149
52, 1.24514, 0, -2.18149
52, 1.24786, 0, -2.18149
52, 1.25117, 0, -2.18149
52, 1.25414, 0, -2.18149
52, 1.25709, 0, -2.18149
52, 1.26001, 0, -2.18149
52, 1.2629, 0, -2.1815
52, 1.26577, 0, -2.1815
52, 1.2686, 0, -2.1815
52, 1.27142, 0, -2.1815
52, 1.27393, 0, -2.1815
52, 1.27669, 0, -2.1815
52, 1.27943, 0, -2.1815
52, 1.28241, 0, -2.1815
52, 1.28509, 0, -2.1815
52, 1.28749, 0, -2.1815
52, 1.29012, 0, -2.1815
52, 1.29273, 0, -2.1815
52, 1.29558, 0, -2.1815
