0.0602837, 0.279971, 0.0671274, 0.662145, 0.306274
0.0612628, 0.279468, 0.0692469, 0.66214, 0.313485
0.0623088, 0.278944, 0.07138, 0.662136, 0.320665
0.0633021, 0.278398, 0.0735245, 0.662133, 0.327812
0.0642573, 0.277829, 0.0756803, 0.66213, 0.334922
0.0653947, 0.27724, 0.0778458, 0.662127, 0.34199
0.0662774, 0.276628, 0.0800203, 0.662125, 0.349015
0.0673493, 0.275994, 0.0822031, 0.662123, 0.355991
0.0682808, 0.275338, 0.0843926, 0.662121, 0.362917
0.0693814, 0.274659, 0.0865886, 0.662121, 0.369788
0.0703541, 0.273959, 0.0887902, 0.66212, 0.376601
0.0712519, 0.273236, 0.0909957, 0.66212, 0.383353
0.0723794, 0.272492, 0.0932052, 0.66212, 0.390041
0.0733298, 0.271725, 0.0954171, 0.662121, 0.396661
0.0742482, 0.270937, 0.0976309, 0.662122, 0.403211
0.0756045, 0.270126, 0.0998458, 0.662123, 0.409688
0.0762512, 0.269294, 0.102061, 0.662124, 0.416088
0.0773173, 0.268441, 0.104276, 0.662126, 0.42241
0.0783576, 0.267566, 0.106489, 0.662128, 0.428649
0.0793321, 0.266669, 0.1087, 0.662131, 0.434803
0.0803032, 0.265752, 0.110908, 0.662133, 0.440869
0.0813338, 0.264814, 0.113113, 0.662135, 0.446845
0.0823154, 0.263856, 0.115313, 0.662138, 0.452728
0.0833623, 0.262877, 0.117508, 0.662141, 0.458515
0.0847972, 0.261878, 0.119698, 0.662144, 0.464204
0.0854692, 0.260859, 0.121881, 0.662146, 0.469792
0.0864946, 0.25982, 0.124058, 0.662149, 0.475277
0.0872996, 0.258763, 0.126226, 0.662152, 0.480655
0.0883359, 0.257686, 0.128387, 0.662155, 0.485924
0.0893612, 0.25659, 0.130539, 0.662158, 0.491082
0.0903308, 0.255477, 0.132681, 0.66216, 0.496128
0.0913563, 0.254345, 0.134813, 0.662163, 0.501059
0.0923784, 0.253196, 0.136935, 0.662165, 0.505873
0.0932092, 0.252029, 0.139046, 0.662168, 0.510569
0.0942623, 0.250845, 0.141146, 0.66217, 0.515143
0.0955103, 0.249645, 0.143234, 0.662172, 0.519595
0.0962268, 0.248429, 0.145308, 0.662174, 0.523922
0.0972724, 0.247197, 0.14737, 0.662175, 0.528122
0.0982749, 0.245949, 0.149419, 0.662176, 0.532194
0.0992891, 0.244686, 0.151454, 0.662177, 0.536135
0.100333, 0.243409, 0.153475, 0.662178, 0.539944
0.101368, 0.242118, 0.155482, 0.662178, 0.543619
0.102232, 0.240812, 0.157473, 0.662179, 0.547159
0.103384, 0.239493, 0.15945, 0.662178, 0.550562
0.10426, 0.238161, 0.161411, 0.662178, 0.553827
0.105732, 0.236817, 0.163356, 0.662177, 0.556951
0.106257, 0.23546, 0.165285, 0.662175, 0.559933
0.107347, 0.234091, 0.167197, 0.662174, 0.562773
0.10828, 0.232712, 0.169093, 0.662171, 0.565469
0.109376, 0.231321, 0.170972, 0.662169, 0.568019
0.110374, 0.229919, 0.172834, 0.662166, 0.570422
0.111312, 0.228508, 0.174678, 0.662162, 0.572677
0.112281, 0.227086, 0.176505, 0.662158, 0.574783
0.113276, 0.225656, 0.178314, 0.662153, 0.576738
0.11428, 0.224217, 0.180105, 0.662148, 0.578542
0.115301, 0.222769, 0.181878, 0.662143, 0.580194
0.116298, 0.221313, 0.183633, 0.662138, 0.581693
0.117238, 0.219849, 0.185369, 0.662131, 0.583037
0.118316, 0.218379, 0.187087, 0.662124, 0.584226
0.119229, 0.216901, 0.188786, 0.662117, 0.58526
0.120332, 0.215417, 0.190466, 0.662109, 0.586136
0.121308, 0.213927, 0.192128, 0.6621, 0.586856
0.122358, 0.212432, 0.193771, 0.662091, 0.587417
0.123277, 0.210931, 0.195394, 0.662082, 0.58782
0.124389, 0.209425, 0.196999, 0.662072, 0.588063
0.12537, 0.207915, 0.198584, 0.662062, 0.588147
0.126291, 0.206401, 0.200151, 0.662051, 0.588071
0.127259, 0.204883, 0.201699, 0.66204, 0.587834
0.128373, 0.203362, 0.203227, 0.662027, 0.587436
0.129302, 0.201837, 0.204736, 0.662015, 0.586876
0.130383, 0.200311, 0.206226, 0.662002, 0.586155
0.131273, 0.198782, 0.207697, 0.661989, 0.585273
0.132266, 0.197251, 0.209149, 0.661975, 0.584228
0.13335, 0.195718, 0.210581, 0.66196, 0.583021
0.134247, 0.194184, 0.211995, 0.661946, 0.581651
0.135232, 0.19265, 0.21339, 0.66193, 0.58012
0.136381, 0.191115, 0.214766, 0.661914, 0.578426
0.137291, 0.189579, 0.216123, 0.661898, 0.57657
0.138363, 0.188044, 0.217461, 0.661882, 0.574551
0.139373, 0.186508, 0.218781, 0.661865, 0.572371
0.140365, 0.184974, 0.220082, 0.661847, 0.570029
0.141367, 0.183441, 0.221364, 0.661829, 0.567525
0.14246, 0.181909, 0.222628, 0.661811, 0.564859
0.14323, 0.180378, 0.223874, 0.661792, 0.562033
0.144262, 0.178849, 0.225102, 0.661773, 0.559046
0.145346, 0.177322, 0.226311, 0.661754, 0.555898
0.146286, 0.175798, 0.227503, 0.661734, 0.552591
0.147301, 0.174276, 0.228676, 0.661714, 0.549124
0.148297, 0.172757, 0.229833, 0.661693, 0.545498
0.149321, 0.171241, 0.230971, 0.661672, 0.541715
0.150312, 0.169728, 0.232092, 0.661651, 0.537773
0.151342, 0.168219, 0.233196, 0.661629, 0.533674
0.15236, 0.166713, 0.234282, 0.661607, 0.52942
0.153367, 0.165212, 0.235352, 0.661586, 0.525009
0.154272, 0.163714, 0.236405, 0.661563, 0.520444
0.155352, 0.162221, 0.237441, 0.661541, 0.515725
0.156326, 0.160732, 0.23846, 0.661518, 0.510853
0.157274, 0.159249, 0.239463, 0.661495, 0.505829
0.158253, 0.15777, 0.24045, 0.661471, 0.500653
0.159286, 0.156296, 0.241421, 0.661448, 0.495327
0.160755, 0.154827, 0.242376, 0.661425, 0.489852
0.16139, 0.153364, 0.243315, 0.661401, 0.484229
0.162285, 0.151906, 0.244239, 0.661377, 0.478459
0.163277, 0.150455, 0.245147, 0.661353, 0.472543
0.164624, 0.149009, 0.24604, 0.661329, 0.466482
0.165259, 0.147568, 0.246919, 0.661304, 0.460277
0.166315, 0.146134, 0.247782, 0.66128, 0.453931
0.167657, 0.144706, 0.248631, 0.661255, 0.447443
0.168403, 0.143285, 0.249465, 0.661231, 0.440816
0.169309, 0.14187, 0.250284, 0.661206, 0.43405
0.170262, 0.140461, 0.25109, 0.661181, 0.427148
0.171418, 0.139059, 0.251882, 0.661157, 0.42011
0.172318, 0.137664, 0.25266, 0.661132, 0.412938
0.173424, 0.136276, 0.253424, 0.661107, 0.405634
0.174354, 0.134894, 0.254175, 0.661083, 0.398198
0.175372, 0.13352, 0.254913, 0.661058, 0.390634
0.176301, 0.132152, 0.255638, 0.661033, 0.382941
0.177348, 0.130792, 0.256349, 0.661009, 0.375122
0.178278, 0.129439, 0.257048, 0.660984, 0.367179
0.179304, 0.128093, 0.257735, 0.660959, 0.359113
0.180278, 0.126755, 0.258409, 0.660935, 0.350926
0.18133, 0.125423, 0.259071, 0.66091, 0.34262
0.182282, 0.1241, 0.259721, 0.660886, 0.334196
0.183326, 0.122783, 0.26036, 0.660862, 0.325657
0.184272, 0.121474, 0.260986, 0.660837, 0.317003
0.185339, 0.120173, 0.261601, 0.660814, 0.308238
0.186293, 0.118879, 0.262205, 0.66079, 0.299363
0.187298, 0.117592, 0.262797, 0.660766, 0.290379
0.188398, 0.116313, 0.263379, 0.660743, 0.281289
0.189351, 0.115042, 0.26395, 0.660719, 0.272095
0.190351, 0.113778, 0.26451, 0.660696, 0.262799
0.191347, 0.112521, 0.26506, 0.660673, 0.253403
0.192377, 0.111273, 0.2656, 0.66065, 0.243908
0.193332, 0.110032, 0.266129, 0.660628, 0.234318
0.194302, 0.108798, 0.266648, 0.660606, 0.224633
0.195338, 0.107572, 0.267158, 0.660583, 0.214857
0.196272, 0.106354, 0.267658, 0.660561, 0.204991
0.197309, 0.105143, 0.268148, 0.660539, 0.195038
0.198316, 0.103939, 0.268629, 0.660518, 0.185
0.199257, 0.102744, 0.269101, 0.660497, 0.174878
0.20026, 0.101555, 0.269564, 0.660476, 0.164676
0.201374, 0.100374, 0.270018, 0.660455, 0.154395
0.202333, 0.0991999, 0.270463, 0.660435, 0.144038
0.203326, 0.0980338, 0.2709, 0.660414, 0.133607
0.204415, 0.0968748, 0.271328, 0.660395, 0.123104
0.205376, 0.0957229, 0.271747, 0.660375, 0.112532
0.206359, 0.0945783, 0.272159, 0.660356, 0.101893
0.207343, 0.0934413, 0.272563, 0.660337, 0.091189
0.208322, 0.092311, 0.272958, 0.660318, 0.080424
0.209382, 0.0911879, 0.273346, 0.6603, 0.069598
0.21021, 0.090072, 0.273727, 0.660281, 0.058715
0.211314, 0.088963, 0.274099, 0.660263, 0.047778
0.21228, 0.0878611, 0.274465, 0.660246, 0.036787
0.213269, 0.086766, 0.274823, 0.660229, 0.025747
0.214242, 0.0856775, 0.275174, 0.660212, 0.014659
0.215301, 0.0845964, 0.275518, 0.660195, 0.003526
0.216291, 0.0835215, 0.275855, 0.660179, -0.007649
0.217411, 0.0824535, 0.276186, 0.660163, -0.018865
0.218261, 0.0813924, 0.276509, 0.660148, -0.030118
0.219419, 0.0803376, 0.276827, 0.660133, -0.041407
0.220322, 0.0792895, 0.277138, 0.660118, -0.052727
0.221434, 0.0782474, 0.277442, 0.660103, -0.064078
0.222329, 0.0772117, 0.277741, 0.660089, -0.075456
0.223348, 0.0761823, 0.278033, 0.660075, -0.086859
0.224354, 0.0751594, 0.27832, 0.660062, -0.098285
0.225229, 0.0741424, 0.2786, 0.660049, -0.10973
0.226275, 0.0731316, 0.278875, 0.660036, -0.121192
0.227298, 0.0721273, 0.279144, 0.660023, -0.132669
0.228257, 0.0711283, 0.279408, 0.660011, -0.144157
0.229285, 0.0701353, 0.279666, 0.66, -0.155655
0.230334, 0.0691483, 0.279918, 0.659988, -0.16716
0.231274, 0.0681669, 0.280166, 0.659977, -0.178669
0.2323, 0.0671912, 0.280408, 0.659967, -0.19018
0.233296, 0.0662213, 0.280645, 0.659956, -0.20169
0.234363, 0.0652564, 0.280877, 0.659946, -0.213196
0.235268, 0.0642978, 0.281105, 0.659936, -0.224696
0.236313, 0.0633439, 0.281327, 0.659927, -0.236187
0.237369, 0.0623956, 0.281545, 0.659918, -0.247666
0.238272, 0.0614525, 0.281757, 0.659909, -0.259132
0.239373, 0.0605145, 0.281966, 0.659901, -0.270581
0.24033, 0.0595816, 0.28217, 0.659893, -0.282011
0.241346, 0.0586534, 0.282369, 0.659885, -0.293419
0.242381, 0.0577306, 0.282564, 0.659878, -0.304802
0.243322, 0.0568126, 0.282755, 0.659871, -0.316159
0.244273, 0.0558992, 0.282942, 0.659864, -0.327486
0.245379, 0.0549908, 0.283124, 0.659858, -0.338781
0.246252, 0.054087, 0.283303, 0.659852, -0.350041
0.247269, 0.0531877, 0.283477, 0.659846, -0.361264
0.248323, 0.0522933, 0.283647, 0.659841, -0.372448
0.249285, 0.0514032, 0.283814, 0.659836, -0.383589
0.2503, 0.0505171, 0.283977, 0.659831, -0.394685
0.251319, 0.0496358, 0.284136, 0.659827, -0.405733
0.25227, 0.0487583, 0.284291, 0.659823, -0.416732
0.253266, 0.0478856, 0.284443, 0.659819, -0.427679
0.254275, 0.0470167, 0.284591, 0.659815, -0.43857
0.255346, 0.0461516, 0.284736, 0.659813, -0.449404
0.256337, 0.0452907, 0.284877, 0.659809, -0.460178
0.25736, 0.0444341, 0.285015, 0.659807, -0.47089
0.25831, 0.043581, 0.285149, 0.659804, -0.481537
0.259349, 0.0427318, 0.28528, 0.659803, -0.492117
0.260348, 0.0418863, 0.285408, 0.6598, -0.502627
0.261275, 0.0410447, 0.285533, 0.659799, -0.513065
0.262261, 0.0402068, 0.285654, 0.659798, -0.523429
0.263281, 0.0393725, 0.285773, 0.659797, -0.533716
0.264304, 0.038541, 0.285888, 0.659796, -0.543923
0.265319, 0.0377135, 0.286001, 0.659796, -0.554049
0.266289, 0.0368896, 0.28611, 0.659796, -0.564092
0.267262, 0.0360691, 0.286216, 0.659796, -0.574048
0.268386, 0.0352516, 0.28632, 0.659797, -0.583915
0.269222, 0.0344372, 0.286421, 0.659797, -0.593692
0.270232, 0.0336263, 0.286519, 0.659798, -0.603376
0.271351, 0.0328189, 0.286614, 0.659799, -0.612965
0.272364, 0.0320143, 0.286707, 0.659801, -0.622456
0.273342, 0.0312129, 0.286796, 0.659803, -0.631848
0.274367, 0.0304143, 0.286884, 0.659804, -0.641138
0.275292, 0.0296188, 0.286968, 0.659806, -0.650324
0.276328, 0.0288264, 0.28705, 0.659809, -0.659403
0.277402, 0.028037, 0.287129, 0.659811, -0.668375
0.278326, 0.02725, 0.287206, 0.659814, -0.677236
0.279309, 0.0264659, 0.287281, 0.659817, -0.685985
0.280319, 0.0256852, 0.287353, 0.65982, -0.69462
0.281282, 0.024907, 0.287422, 0.659823, -0.703138
0.282254, 0.0241313, 0.28749, 0.659827, -0.711538
0.283299, 0.0233583, 0.287554, 0.659831, -0.719818
0.284332, 0.0225883, 0.287617, 0.659834, -0.727975
0.285612, 0.0218204, 0.287677, 0.659839, -0.736008
0.286251, 0.0210553, 0.287735, 0.659843, -0.743916
0.287355, 0.0202932, 0.28779, 0.659847, -0.751695
0.288367, 0.0195335, 0.287844, 0.659852, -0.759344
0.289328, 0.0187756, 0.287895, 0.659857, -0.766862
0.290364, 0.0180209, 0.287944, 0.659862, -0.774247
0.291369, 0.0172685, 0.287991, 0.659867, -0.781496
0.292363, 0.0165187, 0.288036, 0.659872, -0.788609
0.293239, 0.0157715, 0.288079, 0.659877, -0.795583
0.294291, 0.0150266, 0.28812, 0.659883, -0.802417
0.295281, 0.0142841, 0.288158, 0.659889, -0.809109
0.296306, 0.0135437, 0.288195, 0.659895, -0.815658
0.297353, 0.012806, 0.28823, 0.6599, -0.822062
0.298269, 0.012071, 0.288262, 0.659907, -0.828319
0.299306, 0.0113378, 0.288293, 0.659913, -0.834428
0.300316, 0.0106072, 0.288322, 0.659919, -0.840388
0.30129, 0.00987946, 0.288349, 0.659926, -0.846197
0.302262, 0.00915347, 0.288374, 0.659932, -0.851854
0.303335, 0.00843002, 0.288397, 0.659939, -0.857357
0.304288, 0.00770869, 0.288418, 0.659946, -0.862705
0.305412, 0.00699, 0.288437, 0.659953, -0.867896
0.306342, 0.0062733, 0.288455, 0.65996, -0.87293
0.30734, 0.00555919, 0.288471, 0.659967, -0.877805
0.308351, 0.0048473, 0.288485, 0.659974, -0.882519
0.309465, 0.00413809, 0.288497, 0.659982, -0.887073
0.310341, 0.00343091, 0.288508, 0.659989, -0.891464
0.311243, 0.00272653, 0.288517, 0.659997, -0.895691
0.312317, 0.00202389, 0.288524, 0.660005, -0.899754
0.313317, 0.00132382, 0.288529, 0.660012, -0.903651
0.314318, 0.000626593, 0.288534, 0.66002, -0.907382
0.315465, -6.86177e-05, 0.288536, 0.660028, -0.910944
0.3163, -0.000761418, 0.288537, 0.660035, -0.914338
0.317339, -0.00145162, 0.288535, 0.660043, -0.917563
0.318267, -0.00213954, 0.288533, 0.660051, -0.920617
0.319283, -0.00282472, 0.288529, 0.660059, -0.9235
0.320363, -0.0035073, 0.288523, 0.660067, -0.926212
0.321327, -0.00418832, 0.288516, 0.660076, -0.92875
0.322342, -0.00486573, 0.288508, 0.660084, -0.931115
0.323339, -0.00554099, 0.288497, 0.660093, -0.933306
0.324358, -0.00621391, 0.288486, 0.660101, -0.935322
0.325366, -0.00688397, 0.288473, 0.660109, -0.937162
0.326372, -0.00755152, 0.288458, 0.660118, -0.938827
0.327362, -0.0082161, 0.288442, 0.660126, -0.940315
0.328275, -0.00887846, 0.288425, 0.660135, -0.941626
0.329307, -0.00953795, 0.288407, 0.660143, -0.94276
0.330265, -0.0101945, 0.288387, 0.660152, -0.943716
0.331288, -0.0108486, 0.288365, 0.660161, -0.944493
0.332302, -0.0114998, 0.288343, 0.66017, -0.945093
0.333295, -0.012148, 0.288319, 0.660178, -0.945513
0.334306, -0.0127934, 0.288294, 0.660187, -0.945754
0.335333, -0.0134359, 0.288267, 0.660196, -0.945815
0.336306, -0.0140758, 0.28824, 0.660204, -0.945697
0.337292, -0.014712, 0.288211, 0.660213, -0.9454
0.338261, -0.0153459, 0.288181, 0.660222, -0.944922
0.33938, -0.0159765, 0.288149, 0.660231, -0.944265
0.340332, -0.016604, 0.288117, 0.66024, -0.943427
0.341364, -0.0172283, 0.288084, 0.660249, -0.94241
0.342239, -0.0178498, 0.288049, 0.660257, -0.941213
0.34336, -0.0184677, 0.288013, 0.660266, -0.939836
0.344224, -0.0190824, 0.287977, 0.660275, -0.938279
0.345254, -0.0196941, 0.287939, 0.660285, -0.936542
0.346277, -0.0203019, 0.2879, 0.660294, -0.934626
0.347339, -0.020907, 0.28786, 0.660302, -0.932531
0.348256, -0.0215082, 0.287819, 0.660312, -0.930257
0.349301, -0.0221061, 0.287777, 0.660321, -0.927805
0.350283, -0.0227001, 0.287735, 0.66033, -0.925174
0.351273, -0.0232911, 0.287691, 0.660339, -0.922366
0.352258, -0.0238782, 0.287647, 0.660348, -0.91938
0.353271, -0.0244618, 0.287601, 0.660357, -0.916217
0.354358, -0.0250413, 0.287555, 0.660366, -0.912877
0.355313, -0.0256173, 0.287508, 0.660375, -0.909361
0.356229, -0.0261896, 0.287461, 0.660384, -0.905671
0.357343, -0.026758, 0.287412, 0.660394, -0.901805
0.358361, -0.0273225, 0.287363, 0.660402, -0.897765
0.359408, -0.0278827, 0.287313, 0.660412, -0.893552
0.360347, -0.0284395, 0.287262, 0.660421, -0.889166
0.361345, -0.0289915, 0.287211, 0.66043, -0.884608
0.362272, -0.0295399, 0.287159, 0.66044, -0.879878
0.363277, -0.0300838, 0.287106, 0.660449, -0.874979
0.364342, -0.0306236, 0.287053, 0.660458, -0.869909
0.365278, -0.0311588, 0.286999, 0.660467, -0.864672
0.366297, -0.0316902, 0.286945, 0.660477, -0.859266
0.367361, -0.032217, 0.28689, 0.660486, -0.853694
0.368491, -0.0327392, 0.286834, 0.660495, -0.847956
0.3693, -0.033257, 0.286779, 0.660505, -0.842053
0.370318, -0.0337703, 0.286722, 0.660514, -0.835987
0.371237, -0.034279, 0.286666, 0.660524, -0.829759
0.372418, -0.0347829, 0.286609, 0.660533, -0.823369
0.373262, -0.0352822, 0.286551, 0.660542, -0.816818
0.374286, -0.0357769, 0.286494, 0.660552, -0.810109
0.37529, -0.0362662, 0.286436, 0.660562, -0.803243
0.376306, -0.0367511, 0.286377, 0.660571, -0.796219
0.377266, -0.0372308, 0.286319, 0.660581, -0.789041
0.378295, -0.0377055, 0.28626, 0.66059, -0.781709
0.379371, -0.0381751, 0.286201, 0.6606, -0.774225
0.380304, -0.0386398, 0.286142, 0.66061, -0.766589
0.381275, -0.0390996, 0.286083, 0.660619, -0.758804
0.382322, -0.0395533, 0.286023, 0.660629, -0.750872
0.383315, -0.0400025, 0.285963, 0.66064, -0.742792
0.384276, -0.0404461, 0.285904, 0.660649, -0.734568
0.385328, -0.0408841, 0.285844, 0.660659, -0.7262
0.38627, -0.0413171, 0.285785, 0.660669, -0.71769
0.387306, -0.0417441, 0.285725, 0.660679, -0.70904
0.388221, -0.0421657, 0.285666, 0.660689, -0.700252
0.38935, -0.0425819, 0.285606, 0.6607, -0.691327
0.390276, -0.0429921, 0.285547, 0.66071, -0.682266
0.39128, -0.0433966, 0.285488, 0.66072, -0.673073
0.39232, -0.0437959, 0.285429, 0.660731, -0.663747
0.393644, -0.0441887, 0.28537, 0.660741, -0.654292
0.394385, -0.0445759, 0.285311, 0.660752, -0.644709
0.395265, -0.0449573, 0.285253, 0.660762, -0.635
0.396283, -0.0453328, 0.285195, 0.660773, -0.625167
0.397477, -0.0457017, 0.285137, 0.660784, -0.615211
0.39827, -0.0460649, 0.285079, 0.660795, -0.605135
0.399407, -0.0464218, 0.285022, 0.660806, -0.594941
0.400365, -0.0467727, 0.284965, 0.660817, -0.58463
0.401473, -0.0471176, 0.284909, 0.660828, -0.574205
0.402334, -0.0474559, 0.284853, 0.660839, -0.563667
0.403249, -0.0477875, 0.284797, 0.66085, -0.553019
0.404317, -0.048113, 0.284742, 0.660862, -0.542263
0.405359, -0.0484323, 0.284688, 0.660873, -0.531401
0.406334, -0.0487449, 0.284634, 0.660885, -0.520435
0.407354, -0.049051, 0.28458, 0.660897, -0.509367
0.408352, -0.0493506, 0.284527, 0.660909, -0.4982
0.409381, -0.0496437, 0.284475, 0.660921, -0.486935
0.41024, -0.0499296, 0.284423, 0.660933, -0.475575
0.411269, -0.0502095, 0.284372, 0.660945, -0.464122
0.412404, -0.0504821, 0.284322, 0.660957, -0.452578
0.413472, -0.050748, 0.284272, 0.660969, -0.440946
0.414241, -0.0510071, 0.284223, 0.660982, -0.429228
0.415313, -0.0512596, 0.284175, 0.660995, -0.417426
0.416292, -0.0515048, 0.284127, 0.661008, -0.405542
0.417296, -0.0517431, 0.284081, 0.661021, -0.39358
0.418293, -0.0519747, 0.284035, 0.661034, -0.38154
0.419304, -0.0521991, 0.28399, 0.661047, -0.369427
0.420337, -0.0524163, 0.283945, 0.66106, -0.357241
0.42134, -0.0526264, 0.283902, 0.661074, -0.344986
0.422294, -0.0528298, 0.283859, 0.661088, -0.332663
0.423342, -0.0530254, 0.283818, 0.661101, -0.320276
0.424362, -0.0532141, 0.283777, 0.661115, -0.307827
0.425374, -0.0533956, 0.283737, 0.66113, -0.295318
0.426369, -0.0535696, 0.283698, 0.661143, -0.282752
0.427419, -0.0537362, 0.28366, 0.661158, -0.270131
0.428289, -0.0538957, 0.283623, 0.661172, -0.257458
0.429268, -0.0540481, 0.283587, 0.661187, -0.244736
0.430291, -0.0541924, 0.283552, 0.661202, -0.231966
0.431331, -0.0543297, 0.283518, 0.661217, -0.219151
0.432282, -0.0544599, 0.283486, 0.661232, -0.206295
0.433324, -0.054582, 0.283454, 0.661248, -0.193399
0.434339, -0.0546967, 0.283423, 0.661263, -0.180466
0.435322, -0.0548039, 0.283393, 0.661279, -0.167499
0.436269, -0.0549034, 0.283365, 0.661294, -0.1545
0.437274, -0.054996, 0.283337, 0.661311, -0.141472
0.438365, -0.0550803, 0.283311, 0.661327, -0.128417
0.439353, -0.055157, 0.283286, 0.661343, -0.115339
0.440349, -0.0552266, 0.283261, 0.66136, -0.102239
0.44137, -0.0552883, 0.283238, 0.661377, -0.08912
0.442377, -0.0553423, 0.283216, 0.661394, -0.075986
0.443391, -0.0553883, 0.283196, 0.66141, -0.062838
0.444353, -0.0554271, 0.283176, 0.661428, -0.049679
0.44525, -0.0554578, 0.283157, 0.661445, -0.036512
0.446375, -0.0554809, 0.28314, 0.661463, -0.023339
0.447296, -0.0554963, 0.283124, 0.661481, -0.010164
0.448296, -0.0555042, 0.283109, 0.661499, 0.003011
0.449297, -0.055504, 0.283095, 0.661517, 0.016185
0.450294, -0.0554961, 0.283082, 0.661535, 0.029353
0.451294, -0.0554803, 0.283071, 0.661553, 0.042513
0.452325, -0.0554572, 0.283061, 0.661573, 0.055663
0.453272, -0.0554261, 0.283052, 0.661591, 0.0688
0.454345, -0.0553872, 0.283043, 0.66161, 0.081922
0.455357, -0.0553404, 0.283037, 0.661629, 0.095025
0.456358, -0.0552859, 0.283031, 0.661649, 0.108107
0.457337, -0.0552237, 0.283026, 0.661668, 0.121166
0.458329, -0.0551536, 0.283023, 0.661688, 0.134199
0.459348, -0.0550758, 0.283021, 0.661708, 0.147203
0.460332, -0.0549899, 0.28302, 0.661728, 0.160175
0.461743, -0.0548967, 0.28302, 0.661749, 0.173114
0.462261, -0.0547956, 0.283021, 0.661769, 0.186016
0.463295, -0.0546867, 0.283024, 0.661789, 0.198879
0.464287, -0.0545703, 0.283027, 0.66181, 0.2117
0.465348, -0.0544457, 0.283032, 0.661831, 0.224477
0.466251, -0.0543135, 0.283038, 0.661852, 0.237207
0.467272, -0.0541741, 0.283045, 0.661873, 0.249887
