32,0.286731, -4.90113e-12, 0.662709, 0, -0.785398, -0, -2.18166, -0, 1.39626, -0, 
32,0.28673, -4.90116e-12, 0.662705, 0, -0.785404, -0, -2.18168, -0, 1.39627, -0, 
32,0.28673, 9.70412e-06, 0.662681, 0, -0.785426, 1.6e-05, -2.18175, 2.4e-05, 1.39631, 1.6e-05, 
32,0.286734, 3.94817e-05, 0.662625, 2e-06, -0.785465, 6.5e-05, -2.18192, 9.3e-05, 1.39639, 6.4e-05, 
32,0.286739, 8.8543e-05, 0.662538, 4e-06, -0.785523, 0.000146, -2.18217, 0.000209, 1.39651, 0.000144, 
32,0.286747, 0.000157108, 0.66242, 8e-06, -0.785598, 0.000259, -2.18251, 0.000369, 1.39668, 0.000254, 
32,0.286758, 0.00024328, 0.662272, 1.2e-05, -0.78569, 0.000401, -2.18294, 0.000573, 1.39689, 0.000394, 
32,0.28677, 0.000347535, 0.662095, 1.7e-05, -0.785799, 0.000573, -2.18344, 0.000819, 1.39713, 0.000563, 
32,0.28677, 0.000347535, 0.662095, 1.7e-05, -0.785799, 0.000573, -2.18344, 0.000819, 1.39713, 0.000563, 
32,0.286785, 0.000469301, 0.661891, 2.3e-05, -0.785924, 0.000774, -2.18403, 0.001106, 1.39742, 0.00076, 
32,0.286803, 0.000607339, 0.66166, 3e-05, -0.786063, 0.001002, -2.18469, 0.001431, 1.39774, 0.000983, 
32,0.286822, 0.000761015, 0.661403, 3.7e-05, -0.786218, 0.001256, -2.18543, 0.001795, 1.39809, 0.001232, 
32,0.286822, 0.000761015, 0.661403, 3.7e-05, -0.786218, 0.001256, -2.18543, 0.001795, 1.39809, 0.001232, 
32,0.286867, 0.00111496, 0.660815, 5.5e-05, -0.786568, 0.001841, -2.18711, 0.002632, 1.39891, 0.001803, 
32,0.286867, 0.00111496, 0.660815, 5.5e-05, -0.786568, 0.001841, -2.18711, 0.002632, 1.39891, 0.001803, 
32,0.286892, 0.0013141, 0.660486, 6.5e-05, -0.786763, 0.002171, -2.18805, 0.003102, 1.39937, 0.002123, 
32,0.286918, 0.00152673, 0.660134, 7.6e-05, -0.786971, 0.002523, -2.18905, 0.003606, 1.39986, 0.002465, 
32,0.286946, 0.00175259, 0.65976, 8.8e-05, -0.78719, 0.002897, -2.19012, 0.004142, 1.40038, 0.002828, 
32,0.286976, 0.00199195, 0.659366, 0.000101, -0.787421, 0.003294, -2.19124, 0.004709, 1.40093, 0.003212, 
32,0.286976, 0.00199195, 0.659366, 0.000101, -0.787421, 0.003294, -2.19124, 0.004709, 1.40093, 0.003212, 
32,0.287007, 0.00224337, 0.658952, 0.000115, -0.787663, 0.003711, -2.19242, 0.005306, 1.40151, 0.003614, 
32,0.28704, 0.0025063, 0.658518, 0.000129, -0.787915, 0.004148, -2.19366, 0.005931, 1.40212, 0.004035, 
32,0.287073, 0.00278139, 0.658065, 0.000145, -0.788177, 0.004605, -2.19494, 0.006585, 1.40275, 0.004474, 
32,0.287109, 0.00306735, 0.657595, 0.000161, -0.788448, 0.005081, -2.19628, 0.007266, 1.40342, 0.00493, 
32,0.287145, 0.00336391, 0.657107, 0.000178, -0.788729, 0.005575, -2.19766, 0.007973, 1.4041, 0.005401, 
32,0.287182, 0.00367046, 0.656603, 0.000196, -0.789018, 0.006086, -2.19909, 0.008705, 1.40482, 0.005889, 
32,0.28722, 0.00398687, 0.656083, 0.000215, -0.789315, 0.006614, -2.20057, 0.009461, 1.40555, 0.00639, 
32,0.287259, 0.00431298, 0.655547, 0.000235, -0.78962, 0.007159, -2.20209, 0.01024, 1.40631, 0.006906, 
32,0.287299, 0.004648, 0.654997, 0.000256, -0.789933, 0.007719, -2.20365, 0.011043, 1.4071, 0.007435, 
32,0.28734, 0.00499155, 0.654433, 0.000278, -0.790252, 0.008294, -2.20525, 0.011867, 1.40791, 0.007976, 
32,0.287382, 0.00534332, 0.653855, 0.0003, -0.790578, 0.008884, -2.20688, 0.012712, 1.40874, 0.00853, 
32,0.287424, 0.0057033, 0.653264, 0.000324, -0.79091, 0.009488, -2.20855, 0.013577, 1.40959, 0.009094, 
32,0.287466, 0.00607087, 0.652661, 0.000348, -0.791248, 0.010106, -2.21026, 0.014462, 1.41046, 0.00967, 
32,0.287466, 0.00607087, 0.652661, 0.000348, -0.791248, 0.010106, -2.21026, 0.014462, 1.41046, 0.00967, 
32,0.28751, 0.00644522, 0.652046, 0.000373, -0.791591, 0.010736, -2.21199, 0.015365, 1.41135, 0.010255, 
32,0.287554, 0.00682754, 0.651419, 0.0004, -0.791939, 0.01138, -2.21376, 0.016287, 1.41226, 0.01085, 
32,0.287554, 0.00682754, 0.651419, 0.0004, -0.791939, 0.01138, -2.21376, 0.016287, 1.41226, 0.01085, 
32,0.287598, 0.00721574, 0.650782, 0.000427, -0.792292, 0.012035, -2.21556, 0.017226, 1.41319, 0.011453, 
32,0.287689, 0.00801122, 0.649476, 0.000484, -0.793011, 0.01338, -2.21924, 0.019154, 1.41511, 0.012685, 
32,0.28778, 0.00883039, 0.648131, 0.000545, -0.793746, 0.014769, -2.22303, 0.021145, 1.41711, 0.013947, 
32,0.287826, 0.0092481, 0.647446, 0.000577, -0.794119, 0.015479, -2.22496, 0.022162, 1.41813, 0.014588, 
32,0.287873, 0.00967071, 0.646752, 0.00061, -0.794494, 0.016198, -2.22691, 0.023194, 1.41917, 0.015235, 
32,0.287919, 0.0100983, 0.64605, 0.000644, -0.794873, 0.016927, -2.22888, 0.024238, 1.42022, 0.015888, 
32,0.287966, 0.0105303, 0.645341, 0.000678, -0.795253, 0.017665, -2.23087, 0.025296, 1.4213, 0.016545, 
32,0.288013, 0.0109661, 0.644624, 0.000714, -0.795636, 0.01841, -2.23288, 0.026365, 1.42238, 0.017207, 
32,0.288106, 0.0118501, 0.643173, 0.000788, -0.796408, 0.019926, -2.23695, 0.028537, 1.4246, 0.018543, 
32,0.288154, 0.0122977, 0.642438, 0.000827, -0.796796, 0.020695, -2.23901, 0.02964, 1.42573, 0.019216, 
32,0.288154, 0.0122977, 0.642438, 0.000827, -0.796796, 0.020695, -2.23901, 0.02964, 1.42573, 0.019216, 
32,0.288201, 0.0127484, 0.641697, 0.000866, -0.797185, 0.021471, -2.24108, 0.030753, 1.42688, 0.019892, 
32,0.288248, 0.0132024, 0.640951, 0.000907, -0.797575, 0.022254, -2.24317, 0.031875, 1.42804, 0.02057, 
32,0.288295, 0.013659, 0.640201, 0.000948, -0.797966, 0.023043, -2.24527, 0.033006, 1.42921, 0.021251, 
32,0.288342, 0.0141182, 0.639446, 0.00099, -0.798358, 0.023838, -2.24738, 0.034145, 1.4304, 0.021934, 
32,0.288342, 0.0141182, 0.639446, 0.00099, -0.798358, 0.023838, -2.24738, 0.034145, 1.4304, 0.021934, 
32,0.288389, 0.0145801, 0.638687, 0.001033, -0.79875, 0.024639, -2.2495, 0.035293, 1.4316, 0.022618, 
32,0.288482, 0.0155111, 0.637157, 0.001122, -0.799536, 0.026258, -2.25377, 0.037613, 1.43404, 0.02399, 
32,0.288575, 0.01645, 0.635613, 0.001214, -0.800321, 0.027897, -2.25808, 0.039962, 1.43652, 0.025366, 
32,0.288668, 0.0173962, 0.634056, 0.00131, -0.801105, 0.029555, -2.26241, 0.042337, 1.43906, 0.026742, 
32,0.288714, 0.0178712, 0.633274, 0.001359, -0.801496, 0.03039, -2.26459, 0.043533, 1.44034, 0.02743, 
32,0.28876, 0.0183477, 0.63249, 0.001409, -0.801886, 0.031229, -2.26677, 0.044735, 1.44163, 0.028118, 
32,0.288851, 0.019304, 0.630915, 0.001512, -0.802664, 0.032918, -2.27114, 0.047153, 1.44425, 0.02949, 
32,0.288896, 0.0197836, 0.630126, 0.001564, -0.803052, 0.033768, -2.27333, 0.048369, 1.44558, 0.030174, 
32,0.288941, 0.0202633, 0.629336, 0.001617, -0.803437, 0.03462, -2.27552, 0.049588, 1.44691, 0.030857, 
32,0.288985, 0.0207434, 0.628545, 0.001671, -0.803822, 0.035474, -2.27772, 0.050811, 1.44826, 0.031537, 
32,0.28903, 0.0212242, 0.627753, 0.001726, -0.804204, 0.036331, -2.27991, 0.052037, 1.44961, 0.032216, 
32,0.289074, 0.021705, 0.626961, 0.001782, -0.804585, 0.03719, -2.28211, 0.053265, 1.45097, 0.032892, 
32,0.289119, 0.0221859, 0.626169, 0.001838, -0.804964, 0.038051, -2.2843, 0.054497, 1.45234, 0.033566, 
32,0.289162, 0.0226664, 0.625376, 0.001895, -0.805342, 0.038913, -2.28649, 0.05573, 1.45372, 0.034238, 
32,0.289206, 0.0231475, 0.624583, 0.001953, -0.805717, 0.039778, -2.28869, 0.056966, 1.45511, 0.034907, 
32,0.289249, 0.023628, 0.623791, 0.002011, -0.80609, 0.040644, -2.29088, 0.058204, 1.4565, 0.035573, 
32,0.289292, 0.024108, 0.622999, 0.00207, -0.806462, 0.041511, -2.29307, 0.059443, 1.45791, 0.036236, 
32,0.289335, 0.0245882, 0.622208, 0.00213, -0.806831, 0.04238, -2.29526, 0.060684, 1.45932, 0.036897, 
32,0.289378, 0.0250676, 0.621417, 0.00219, -0.807198, 0.04325, -2.29744, 0.061926, 1.46073, 0.037554, 
32,0.28942, 0.0255462, 0.620627, 0.002251, -0.807562, 0.04412, -2.29962, 0.063169, 1.46216, 0.038207, 
32,0.289462, 0.0260249, 0.619838, 0.002313, -0.807924, 0.044992, -2.3018, 0.064413, 1.46359, 0.038858, 
32,0.289462, 0.0260249, 0.619838, 0.002313, -0.807924, 0.044992, -2.3018, 0.064413, 1.46359, 0.038858, 
32,0.289504, 0.0265022, 0.61905, 0.002375, -0.808284, 0.045864, -2.30397, 0.065657, 1.46503, 0.039504, 
32,0.289546, 0.0269788, 0.618263, 0.002438, -0.808641, 0.046736, -2.30614, 0.066902, 1.46648, 0.040147, 
32,0.289588, 0.0274548, 0.617477, 0.002502, -0.808996, 0.047609, -2.3083, 0.068147, 1.46793, 0.040786, 
32,0.289588, 0.0274548, 0.617477, 0.002502, -0.808996, 0.047609, -2.3083, 0.068147, 1.46793, 0.040786, 
32,0.289629, 0.0279302, 0.616693, 0.002566, -0.809348, 0.048483, -2.31046, 0.069393, 1.4694, 0.041422, 
32,0.28967, 0.0284045, 0.61591, 0.002631, -0.809697, 0.049357, -2.31262, 0.070638, 1.47086, 0.042053, 
32,0.289711, 0.0288771, 0.615129, 0.002696, -0.810044, 0.05023, -2.31477, 0.071883, 1.47233, 0.042681, 
